subscription_id,account_id,start_date,end_date,start_month,end_month,subscription_age_days,subscription_age_months,mrr_clean,arr_clean,lifetime_mrr,churned_mrr,is_churned,churn_date,churn_month,plan_tier,seat_bucket,seats,rev_change_flag,subscription_status,is_new,is_upgrade,is_downgrade,dirty_row_flag,dirty_row_reason,dirty_row_reason_count
S-b5643b,A-9f9299,2024-06-11,2024-10-08,2024-06,2024-10,119,4,5572.0,66864.0,22288.0,5572.0,True,2024-10-08,2024-10,Enterprise,26_to_50,28,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b56884,A-c1dfe1,2024-07-26,,2024-07,NaT,510,17,8159.0,97908.0,138703.0,8159.0,True,2024-06-06,2024-06,Enterprise,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b57a5e,A-17939a,2024-12-30,,2024-12,NaT,353,12,380.0,4560.0,4560.0,0.0,False,,NaT,Basic,11_to_25,20,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b57dcd,A-e5d6ab,2023-05-11,2024-05-11,2023-05,2024-05,366,12,95.0,1140.0,1140.0,95.0,True,2024-05-11,2024-05,Basic,01_to_10,5,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b59bff,A-cea1f0,2024-12-27,,2024-12,NaT,356,12,1592.0,19104.0,19104.0,0.0,False,,NaT,Enterprise,01_to_10,8,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b5a1a0,A-474ad4,2023-12-04,,2023-12,NaT,745,24,190.0,2280.0,4560.0,0.0,False,,NaT,Basic,01_to_10,10,expansion,active,True,True,True,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b5b39a,A-1f0636,2024-03-17,2024-04-16,2024-03,2024-04,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,50+,105,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b5b9a5,A-812c5b,2024-07-25,,2024-07,NaT,511,17,1045.0,12540.0,17765.0,1045.0,True,2024-05-11,2024-05,Basic,50+,55,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b5d3cc,A-d3c88e,2024-12-29,,2024-12,NaT,354,12,3184.0,38208.0,38208.0,3184.0,True,2024-11-18,2024-11,Enterprise,11_to_25,16,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b5e9e7,A-e7a1e2,2024-10-26,2024-12-11,2024-10,2024-12,46,2,2388.0,28656.0,4776.0,2388.0,True,2024-12-11,2024-12,Enterprise,11_to_25,12,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b60208,A-9174e0,2024-12-06,2025-01-05,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,26_to_50,37,unchanged,trial,True,False,False,True,"[""trial_capped_at_30_days""]",1
S-b608f5,A-977ca0,2024-07-25,,2024-07,NaT,511,17,1519.0,18228.0,25823.0,0.0,False,,NaT,Pro,26_to_50,31,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b633be,A-6c093d,2023-09-26,2024-07-14,2023-09,2024-07,292,10,0.0,0.0,0.0,0.0,True,,NaT,Basic,50+,62,unchanged,churned,False,False,False,False,,0
S-b63db8,A-faa28c,2024-09-18,,2024-09,NaT,456,15,9552.0,114624.0,143280.0,9552.0,True,2024-08-20,2024-08,Enterprise,26_to_50,48,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b65ff3,A-c37601,2024-11-11,2024-12-17,2024-11,2024-12,36,1,1194.0,14328.0,1194.0,1194.0,True,2024-12-17,2024-12,Enterprise,01_to_10,6,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b6793d,A-6f50ae,2024-07-19,,2024-07,NaT,517,17,1078.0,12936.0,18326.0,1078.0,True,2024-02-26,2024-02,Pro,11_to_25,22,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b69d76,A-b54c01,2024-10-28,,2024-10,NaT,416,14,1421.0,17052.0,19894.0,1421.0,True,2024-10-23,2024-10,Pro,26_to_50,29,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b69fa2,A-029f69,2024-09-09,2024-12-14,2024-09,2024-12,96,3,1323.0,15876.0,3969.0,1323.0,True,2024-12-14,2024-12,Pro,26_to_50,27,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b6a35b,A-59f724,2024-05-08,,2024-05,NaT,589,19,931.0,11172.0,17689.0,0.0,False,,NaT,Pro,11_to_25,19,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6aabe,A-902ef7,2024-12-25,,2024-12,NaT,358,12,1577.0,18924.0,18924.0,1577.0,True,2024-09-26,2024-09,Basic,50+,83,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6ab32,A-dbc825,2024-04-08,2024-08-05,2024-04,2024-08,119,4,3781.0,45372.0,15124.0,3781.0,True,2024-02-03,2024-02,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6aefa,A-6da850,2024-09-01,2024-10-25,2024-09,2024-10,54,1,245.0,2940.0,245.0,245.0,True,2024-10-25,2024-10,Pro,01_to_10,5,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b6c0a0,A-443b7c,2024-11-01,,2024-11,NaT,412,13,57.0,684.0,741.0,0.0,False,,NaT,Basic,01_to_10,3,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6d200,A-d27f50,2024-12-19,,2024-12,NaT,364,12,836.0,10032.0,10032.0,0.0,False,,NaT,Basic,26_to_50,44,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6e15a,A-67be94,2023-09-17,2024-02-18,2023-09,2024-02,154,5,7363.0,88356.0,36815.0,7363.0,True,2024-06-30,2024-06,Enterprise,26_to_50,37,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6e44c,A-019782,2023-10-26,,2023-10,NaT,784,26,209.0,2508.0,5434.0,0.0,False,,NaT,Basic,11_to_25,11,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b6f87e,A-8b25f2,2024-09-30,,2024-09,NaT,444,15,190.0,2280.0,2850.0,0.0,False,,NaT,Basic,01_to_10,10,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b70eef,A-b7b7b7,2024-11-12,2024-12-12,2024-11,2024-12,30,1,0.0,0.0,0.0,0.0,False,,NaT,Pro,11_to_25,24,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b71b3a,A-cd458b,2024-12-21,,2024-12,NaT,362,12,9353.0,112236.0,112236.0,9353.0,True,2024-11-07,2024-11,Enterprise,26_to_50,47,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b71cfb,A-9123ac,2024-05-10,2024-10-23,2024-05,2024-10,166,5,0.0,0.0,0.0,0.0,True,2024-10-23,2024-10,Enterprise,11_to_25,15,contraction,churned,False,False,True,True,"[""end_date_derived""]",1
S-b72911,A-7c83a1,2024-07-29,,2024-07,NaT,507,17,228.0,2736.0,3876.0,228.0,True,2024-05-19,2024-05,Basic,11_to_25,12,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b73fdf,A-dbc825,2024-04-26,2024-08-07,2024-04,2024-08,103,4,361.0,4332.0,1444.0,361.0,True,2024-02-03,2024-02,Basic,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7482e,A-cbd1a3,2024-12-16,,2024-12,NaT,367,12,646.0,7752.0,7752.0,0.0,False,,NaT,Basic,26_to_50,34,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b75a31,A-a8b49c,2023-11-10,2024-06-17,2023-11,2024-06,220,7,343.0,4116.0,2401.0,343.0,True,2024-06-17,2024-06,Pro,01_to_10,7,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b75eaa,A-bf7919,2024-12-24,,2024-12,NaT,359,12,228.0,2736.0,2736.0,228.0,True,2024-12-17,2024-12,Basic,11_to_25,12,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b76ba6,A-d4ac0e,2024-12-14,,2024-12,NaT,369,12,882.0,10584.0,10584.0,0.0,False,,NaT,Pro,11_to_25,18,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b76de2,A-993085,2023-08-18,2024-01-21,2023-08,2024-01,156,5,1519.0,18228.0,7595.0,1519.0,True,2024-01-21,2024-01,Pro,26_to_50,31,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b784a1,A-59f724,2024-05-29,,2024-05,NaT,568,19,294.0,3528.0,5586.0,0.0,False,,NaT,Pro,01_to_10,6,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b78829,A-2e4581,2024-11-12,2024-12-05,2024-11,2024-12,23,1,980.0,11760.0,980.0,980.0,True,2024-12-05,2024-12,Pro,11_to_25,20,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b7c506,A-c37cab,2024-09-27,2024-11-16,2024-09,2024-11,50,2,570.0,6840.0,1140.0,570.0,True,2024-11-16,2024-11,Basic,26_to_50,30,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b7c825,A-9174e0,2024-12-21,2025-01-20,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,50+,68,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b7cbc2,A-940b8b,2024-11-11,2024-12-11,2024-11,2024-12,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,7,unchanged,trial,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b7d290,A-7920cc,2024-12-06,,2024-12,NaT,377,12,13731.0,164772.0,164772.0,0.0,False,,NaT,Enterprise,50+,69,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7d291,A-f6b2fb,2024-10-17,2024-12-17,2024-10,2024-12,61,2,1127.0,13524.0,2254.0,1127.0,True,2024-07-11,2024-07,Pro,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7d99d,A-9f0b68,2024-11-28,,2024-11,NaT,385,13,266.0,3192.0,3458.0,266.0,True,2024-11-01,2024-11,Basic,11_to_25,14,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7deea,A-65aeb5,2024-03-22,2024-12-03,2024-03,2024-12,256,9,12537.0,150444.0,112833.0,12537.0,True,2024-12-02,2024-12,Enterprise,50+,63,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7ef4c,A-5ed98d,2024-11-25,,2024-11,NaT,388,13,1372.0,16464.0,17836.0,1372.0,True,2024-10-02,2024-10,Pro,26_to_50,28,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7f657,A-019782,2023-08-28,,2023-08,NaT,843,28,2587.0,31044.0,72436.0,0.0,False,,NaT,Enterprise,11_to_25,13,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b7feb8,A-075038,2024-05-08,2024-09-05,2024-05,2024-09,120,4,703.0,8436.0,2812.0,703.0,True,2024-09-05,2024-09,Basic,26_to_50,37,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b805b2,A-d77f4c,2024-04-13,2024-12-03,2024-04,2024-12,234,8,1592.0,19104.0,12736.0,1592.0,True,2024-12-03,2024-12,Enterprise,01_to_10,8,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b8097b,A-ccb686,2024-04-17,2024-11-24,2024-04,2024-11,221,7,0.0,0.0,0.0,0.0,True,2024-11-24,2024-11,Pro,26_to_50,34,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b81200,A-7c6b6b,2024-12-21,,2024-12,NaT,362,12,294.0,3528.0,3528.0,294.0,True,2024-12-09,2024-12,Pro,01_to_10,6,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b81c82,A-9289f6,2024-12-17,,2024-12,NaT,366,12,1225.0,14700.0,14700.0,1225.0,True,2023-08-24,2023-08,Pro,11_to_25,25,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b81c97,A-0b0d6d,2024-12-31,2024-12-31,2024-12,2024-12,0,0,882.0,10584.0,0.0,882.0,True,2024-12-31,2024-12,Pro,11_to_25,18,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b81ed3,A-ee42db,2024-02-10,2024-11-12,2024-02,2024-11,276,9,0.0,0.0,0.0,0.0,True,2024-11-12,2024-11,Pro,11_to_25,13,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b821f4,A-adc1f3,2024-12-21,,2024-12,NaT,362,12,995.0,11940.0,11940.0,0.0,False,,NaT,Enterprise,01_to_10,5,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b834a9,A-dcc3f1,2024-05-29,2024-10-10,2024-05,2024-10,134,5,494.0,5928.0,2470.0,494.0,True,2024-10-10,2024-10,Basic,26_to_50,26,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b83d8d,A-86902e,2024-12-11,,2024-12,NaT,372,12,6766.0,81192.0,81192.0,6766.0,True,2024-12-07,2024-12,Enterprise,26_to_50,34,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b84175,A-bb2f49,2023-10-26,,2023-10,NaT,784,26,441.0,5292.0,11466.0,0.0,False,,NaT,Pro,01_to_10,9,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b84a07,A-7c4956,2023-06-05,,2023-06,NaT,927,30,441.0,5292.0,13230.0,0.0,False,,NaT,Pro,01_to_10,9,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b859e7,A-ffdfd5,2024-11-24,2024-12-24,2024-11,2024-12,30,1,0.0,0.0,0.0,0.0,True,2024-08-08,2024-08,Enterprise,01_to_10,4,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b86304,A-462d45,2024-05-07,2024-05-17,2024-05,2024-05,10,0,931.0,11172.0,0.0,931.0,True,2024-05-17,2024-05,Pro,11_to_25,19,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b89305,A-0aaf6e,2024-11-09,,2024-11,NaT,404,13,76.0,912.0,988.0,0.0,False,,NaT,Basic,01_to_10,4,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b89456,A-13466a,2024-09-01,2024-12-31,2024-09,2024-12,121,3,796.0,9552.0,2388.0,796.0,True,2024-04-18,2024-04,Enterprise,01_to_10,4,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b8a352,A-5f7781,2024-09-07,2024-12-25,2024-09,2024-12,109,3,4378.0,52536.0,13134.0,4378.0,True,2024-12-25,2024-12,Enterprise,11_to_25,22,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b8a3b6,A-e7beab,2024-07-24,,2024-07,NaT,512,17,2793.0,33516.0,47481.0,2793.0,True,2024-04-25,2024-04,Pro,50+,57,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b8c3e6,A-8ae05d,2024-12-13,2025-01-12,2024-12,2025-01,30,1,0.0,0.0,0.0,0.0,True,2024-08-30,2024-08,Enterprise,50+,86,unchanged,churned,False,False,False,True,"[""trial_capped_at_30_days""]",1
S-b8ca59,A-80eeb6,2024-02-27,,2024-02,NaT,660,22,4378.0,52536.0,96316.0,4378.0,True,2024-02-09,2024-02,Enterprise,11_to_25,22,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b8caad,A-ac14bb,2023-09-27,2024-10-01,2023-09,2024-10,370,13,1029.0,12348.0,13377.0,1029.0,True,2024-10-01,2024-10,Pro,11_to_25,21,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b8d2f6,A-17939a,2024-12-28,2024-12-30,2024-12,2024-12,2,0,0.0,0.0,0.0,0.0,True,,NaT,Basic,11_to_25,19,unchanged,churned,False,False,False,False,,0
S-b8daaa,A-4bfa33,2024-12-25,2024-12-28,2024-12,2024-12,3,0,0.0,0.0,0.0,0.0,True,2024-12-28,2024-12,Enterprise,01_to_10,8,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b8ee76,A-7f4db3,2023-10-31,,2023-10,NaT,779,26,294.0,3528.0,7644.0,294.0,True,2023-03-21,2023-03,Pro,01_to_10,6,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b8fcc5,A-dbc825,2024-06-29,2024-11-20,2024-06,2024-11,144,5,1615.0,19380.0,8075.0,1615.0,True,2024-02-03,2024-02,Basic,50+,85,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b90a53,A-69fad4,2024-02-10,2024-06-17,2024-02,2024-06,128,4,209.0,2508.0,836.0,209.0,True,2024-06-17,2024-06,Basic,11_to_25,11,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b91501,A-ce66f8,2024-07-19,,2024-07,NaT,517,17,1421.0,17052.0,24157.0,0.0,False,,NaT,Pro,26_to_50,29,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b93c11,A-9f9299,2024-07-08,2024-10-08,2024-07,2024-10,92,3,532.0,6384.0,1596.0,532.0,True,2024-10-08,2024-10,Basic,26_to_50,28,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b94bce,A-f51f16,2024-04-06,2024-12-07,2024-04,2024-12,245,8,0.0,0.0,0.0,0.0,True,2024-12-07,2024-12,Enterprise,01_to_10,2,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b95110,A-b07b56,2024-12-16,2024-12-24,2024-12,2024-12,8,0,1225.0,14700.0,0.0,1225.0,True,2024-12-24,2024-12,Pro,11_to_25,25,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b95751,A-02cd81,2024-04-24,2024-04-30,2024-04,2024-04,6,0,0.0,0.0,0.0,0.0,True,2024-04-30,2024-04,Basic,26_to_50,44,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b95aac,A-2d1036,2024-12-16,,2024-12,NaT,367,12,3381.0,40572.0,40572.0,3381.0,True,2024-10-28,2024-10,Pro,50+,69,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b95b76,A-dbc825,2024-05-02,,2024-05,NaT,595,19,931.0,11172.0,17689.0,931.0,True,2024-02-03,2024-02,Pro,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b95c5c,A-20736a,2024-10-13,,2024-10,NaT,431,14,12736.0,152832.0,178304.0,12736.0,True,2024-03-19,2024-03,Enterprise,50+,64,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b96ee3,A-c16b88,2024-12-20,,2024-12,NaT,363,12,437.0,5244.0,5244.0,437.0,True,2024-06-01,2024-06,Basic,11_to_25,23,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b991d2,A-3ce5b8,2024-02-17,2024-09-18,2024-02,2024-09,214,7,392.0,4704.0,2744.0,392.0,True,2024-09-18,2024-09,Pro,01_to_10,8,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b998a9,A-fce879,2024-10-18,2024-12-03,2024-10,2024-12,46,2,1990.0,23880.0,3980.0,1990.0,True,2024-12-03,2024-12,Enterprise,01_to_10,10,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9bbfd,A-118d55,2024-11-13,2024-12-27,2024-11,2024-12,44,1,7164.0,85968.0,7164.0,7164.0,True,2024-12-27,2024-12,Enterprise,26_to_50,36,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9c635,A-87aa7b,2024-06-02,2024-12-26,2024-06,2024-12,207,6,1176.0,14112.0,7056.0,1176.0,True,2024-12-26,2024-12,Pro,11_to_25,24,contraction,churned,False,False,True,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9c6ce,A-e1462e,2024-10-06,2024-12-05,2024-10,2024-12,60,2,0.0,0.0,0.0,0.0,True,2024-12-05,2024-12,Enterprise,11_to_25,15,unchanged,churned,False,False,False,True,"[""end_date_derived""]",1
S-b9d674,A-cc98bc,2023-07-09,,2023-07,NaT,893,29,6368.0,76416.0,184672.0,0.0,False,,NaT,Enterprise,26_to_50,32,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-b9ea73,A-b30291,2024-04-09,2024-09-03,2024-04,2024-09,147,5,95.0,1140.0,475.0,95.0,True,2024-09-03,2024-09,Basic,01_to_10,5,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9fc6c,A-2ebb4b,2023-06-16,2024-12-29,2023-06,2024-12,562,18,779.0,9348.0,14022.0,779.0,True,2024-12-29,2024-12,Basic,26_to_50,41,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9fe85,A-2d1036,2024-07-03,2024-10-28,2024-07,2024-10,117,3,13731.0,164772.0,41193.0,13731.0,True,2024-10-28,2024-10,Enterprise,50+,69,unchanged,churned,True,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-b9ff15,A-95b24a,2024-01-08,,2024-01,NaT,710,23,8557.0,102684.0,196811.0,0.0,False,,NaT,Enterprise,26_to_50,43,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ba228b,A-a33200,2024-12-20,,2024-12,NaT,363,12,551.0,6612.0,6612.0,551.0,True,2024-10-07,2024-10,Basic,26_to_50,29,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ba3fc7,A-dcc2f0,2024-10-25,,2024-10,NaT,419,14,2985.0,35820.0,41790.0,2985.0,True,2024-04-10,2024-04,Enterprise,11_to_25,15,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-ba672b,A-1b9609,2024-05-01,2024-11-16,2024-05,2024-11,199,6,196.0,2352.0,1176.0,196.0,True,2024-11-16,2024-11,Pro,01_to_10,4,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-ba67a5,A-fce879,2024-10-27,2024-12-03,2024-10,2024-12,37,2,3781.0,45372.0,7562.0,3781.0,True,2024-12-03,2024-12,Enterprise,11_to_25,19,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-ba69a4,A-0158bb,2024-05-30,2024-06-29,2024-05,2024-06,30,1,0.0,0.0,0.0,0.0,False,,NaT,Basic,11_to_25,25,unchanged,trial,True,False,False,True,"[""trial_capped_at_30_days""]",1
S-ba7f2a,A-417d2f,2024-01-24,2024-12-30,2024-01,2024-12,341,11,266.0,3192.0,2926.0,266.0,True,2024-12-30,2024-12,Basic,11_to_25,14,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-ba8c46,A-9f0b68,2024-10-16,2024-11-01,2024-10,2024-11,16,1,882.0,10584.0,882.0,882.0,True,2024-11-01,2024-11,Pro,11_to_25,18,expansion,churned,False,True,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-ba8f61,A-e693b6,2024-09-26,2024-10-10,2024-09,2024-10,14,1,1045.0,12540.0,1045.0,1045.0,True,2024-10-10,2024-10,Basic,50+,55,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-baba71,A-8b25f2,2024-05-03,,2024-05,NaT,594,19,1990.0,23880.0,37810.0,0.0,False,,NaT,Enterprise,01_to_10,10,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bae2c4,A-bb1486,2024-12-25,,2024-12,NaT,358,12,3283.0,39396.0,39396.0,3283.0,True,2024-11-23,2024-11,Pro,50+,67,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bafe35,A-1b707d,2024-10-27,,2024-10,NaT,417,14,779.0,9348.0,10906.0,779.0,True,2023-07-21,2023-07,Basic,26_to_50,41,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bb1a91,A-5c046d,2024-08-18,,2024-08,NaT,487,16,1767.0,21204.0,28272.0,0.0,False,,NaT,Basic,50+,93,unchanged,active,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bb1cf1,A-3a5ad8,2024-09-07,2024-10-07,2024-09,2024-10,30,1,0.0,0.0,0.0,0.0,False,,NaT,Enterprise,01_to_10,9,expansion,trial,False,True,False,True,"[""trial_capped_at_30_days""]",1
S-bb3c63,A-94d3da,2023-12-01,2024-04-12,2023-12,2024-04,133,4,779.0,9348.0,3116.0,779.0,True,2024-04-12,2024-04,Basic,26_to_50,41,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bb45bb,A-b07346,2024-12-22,,2024-12,NaT,361,12,10149.0,121788.0,121788.0,10149.0,True,2024-11-12,2024-11,Enterprise,50+,51,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bb47b9,A-e4144b,2024-11-10,,2024-11,NaT,403,13,8159.0,97908.0,106067.0,0.0,False,,NaT,Enterprise,26_to_50,41,unchanged,active,True,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bb7eef,A-798a3f,2023-12-26,2024-04-24,2023-12,2024-04,120,4,589.0,7068.0,2356.0,589.0,True,2024-07-19,2024-07,Basic,26_to_50,31,expansion,churned,False,True,False,True,"[""mrr_arr_imputed_from_lookup""]",1
S-bb82ac,A-e19ff6,2023-10-29,2024-06-27,2023-10,2024-06,242,8,722.0,8664.0,5776.0,722.0,True,2024-06-27,2024-06,Basic,26_to_50,38,unchanged,churned,False,False,False,True,"[""end_date_derived"", ""mrr_arr_imputed_from_lookup""]",2
S-bb8429,A-dbc825,2024-04-27,,2024-04,NaT,600,20,931.0,11172.0,18620.0,931.0,True,2024-02-03,2024-02,Pro,11_to_25,19,unchanged,churned,False,False,False,True,"[""mrr_arr_imputed_from_lookup""]",1
