subscription_id,account_id,feature_name,usage_month,usage_count,usage_duration_secs,first_use_date,last_use_date,error_count,is_beta_feature,duration_per_use,account_feature_rank
S-ba8f61,A-e693b6,feature_7,2024-08,8,760,2024-08-20,2024-08-20,1,False,95.0,1.0
S-baba71,A-8b25f2,feature_14,2024-04,8,1264,2024-04-23,2024-04-23,0,True,158.0,1.0
S-baba71,A-8b25f2,feature_7,2024-10,14,2254,2024-10-29,2024-10-29,0,False,161.0,1.0
S-bae2c4,A-bb1486,feature_10,2024-08,7,3374,2024-08-17,2024-08-17,0,False,482.0,2.0
S-bae2c4,A-bb1486,feature_20,2024-04,9,3105,2024-04-15,2024-04-15,0,False,345.0,1.0
S-bafe35,A-1b707d,feature_13,2023-11,12,1656,2023-11-27,2023-11-27,0,False,138.0,1.0
S-bafe35,A-1b707d,feature_15,2023-06,17,5117,2023-06-29,2023-06-29,2,False,301.0,1.0
S-bafe35,A-1b707d,feature_2,2024-11,9,1251,2024-11-13,2024-11-13,0,False,139.0,3.0
S-bafe35,A-1b707d,feature_30,2023-03,6,2916,2023-03-28,2023-03-28,0,False,486.0,5.0
S-bafe35,A-1b707d,feature_31,2023-08,34,782,2023-08-08,2023-08-08,0,False,23.0,1.0
S-bafe35,A-1b707d,feature_37,2024-07,13,3289,2024-07-14,2024-07-14,0,False,253.0,2.0
S-bafe35,A-1b707d,feature_6,2024-12,9,1134,2024-12-13,2024-12-13,2,True,126.0,1.0
S-bafe35,A-1b707d,feature_9,2023-06,10,580,2023-06-05,2023-06-05,0,False,58.0,2.0
S-bb1a91,A-5c046d,feature_16,2023-01,9,1755,2023-01-13,2023-01-13,0,False,195.0,2.0
S-bb1a91,A-5c046d,feature_2,2024-06,11,3685,2024-06-13,2024-06-13,0,False,335.0,4.0
S-bb1a91,A-5c046d,feature_20,2024-06,13,5824,2024-06-17,2024-06-17,0,False,448.0,2.0
S-bb1a91,A-5c046d,feature_21,2023-02,7,4067,2023-02-26,2023-02-26,0,False,581.0,2.0
S-bb1a91,A-5c046d,feature_22,2023-01,14,3276,2023-01-03,2023-01-03,0,False,234.0,1.0
S-bb1a91,A-5c046d,feature_35,2024-09,6,1392,2024-09-26,2024-09-26,0,False,232.0,2.0
S-bb1a91,A-5c046d,,2024-09,6,1392,2024-09-26,2024-09-26,0,False,232.0,2.0
S-bb1cf1,A-3a5ad8,feature_10,2024-12,5,685,2024-12-15,2024-12-15,0,False,137.0,3.0
S-bb1cf1,A-3a5ad8,feature_28,2024-06,9,2178,2024-06-01,2024-06-01,0,False,242.0,1.0
S-bb1cf1,A-3a5ad8,feature_3,2023-09,9,1719,2023-09-15,2023-09-15,0,False,191.0,1.0
S-bb1cf1,A-3a5ad8,feature_38,2023-01,10,1750,2023-01-07,2023-01-07,0,False,175.0,1.0
S-bb1cf1,A-3a5ad8,feature_38,2023-02,7,2471,2023-02-08,2023-02-08,3,False,353.0,2.0
S-bb3c63,A-94d3da,feature_11,2023-08,16,496,2023-08-02,2023-08-02,2,False,31.0,2.0
S-bb3c63,A-94d3da,feature_2,2023-03,8,4328,2023-03-26,2023-03-26,0,False,541.0,1.0
S-bb3c63,A-94d3da,feature_25,2024-06,10,5770,2024-06-14,2024-06-14,2,False,577.0,1.0
S-bb3c63,A-94d3da,feature_30,2023-06,9,5067,2023-06-11,2023-06-11,1,False,563.0,2.0
S-bb3c63,A-94d3da,feature_32,2023-09,8,320,2023-09-25,2023-09-25,1,False,40.0,2.0
S-bb3c63,A-94d3da,feature_35,2024-04,15,8550,2024-04-01,2024-04-01,0,False,570.0,3.0
S-bb45bb,A-b07346,feature_1,2023-07,17,1853,2023-07-28,2023-07-28,0,False,109.0,1.0
S-bb45bb,A-b07346,feature_12,2023-12,10,3050,2023-12-08,2023-12-08,0,False,305.0,1.0
S-bb45bb,A-b07346,feature_17,2023-10,10,5960,2023-10-13,2023-10-13,0,False,596.0,3.0
S-bb45bb,A-b07346,feature_18,2024-04,11,2266,2024-04-09,2024-04-09,0,False,206.0,1.0
S-bb45bb,A-b07346,feature_3,2024-03,9,1962,2024-03-01,2024-03-01,3,False,218.0,2.0
S-bb45bb,A-b07346,feature_30,2023-02,12,3612,2023-02-26,2023-02-26,0,False,301.0,1.0
S-bb45bb,A-b07346,feature_31,2024-06,7,4067,2024-06-27,2024-06-27,0,False,581.0,2.0
S-bb45bb,A-b07346,feature_40,2024-03,14,3724,2024-03-21,2024-03-21,4,False,266.0,1.0
S-bb47b9,A-e4144b,feature_15,2023-07,10,4760,2023-07-09,2023-07-09,2,True,476.0,2.0
S-bb47b9,A-e4144b,feature_19,2023-09,14,798,2023-09-09,2023-09-09,0,False,57.0,2.0
S-bb47b9,A-e4144b,feature_23,2024-10,10,90,2024-10-12,2024-10-12,0,False,9.0,1.0
S-bb47b9,A-e4144b,feature_31,2024-12,13,7085,2024-12-23,2024-12-23,2,False,545.0,1.0
S-bb47b9,A-e4144b,feature_35,2024-05,6,3474,2024-05-02,2024-05-02,0,False,579.0,2.0
S-bb7eef,A-798a3f,feature_26,2023-10,10,860,2023-10-19,2023-10-19,0,False,86.0,2.0
S-bb7eef,A-798a3f,feature_26,2024-09,7,4102,2024-09-05,2024-09-05,0,False,586.0,2.0
S-bb7eef,A-798a3f,feature_31,2024-10,9,4032,2024-10-25,2024-10-25,0,False,448.0,2.0
S-bb7eef,A-798a3f,feature_39,2023-09,12,5532,2023-09-06,2023-09-06,0,False,461.0,2.0
S-bb82ac,A-e19ff6,feature_20,2024-08,10,5880,2024-08-29,2024-08-29,1,False,588.0,3.0
S-bb82ac,A-e19ff6,feature_23,2024-02,16,3647,2024-02-23,2024-02-23,0,False,227.9375,1.0
S-bb82ac,A-e19ff6,feature_3,2023-01,8,232,2023-01-20,2023-01-20,0,False,29.0,1.0
S-bb8429,A-dbc825,feature_26,2023-08,12,6024,2023-08-30,2023-08-30,4,False,502.0,2.0
S-bb8429,A-dbc825,feature_26,2024-01,5,800,2024-01-26,2024-01-26,0,False,160.0,2.0
S-bb8429,A-dbc825,feature_26,2024-07,11,4532,2024-07-07,2024-07-07,1,False,412.0,2.0
S-bb84b1,A-af0cd2,feature_13,2024-10,7,3395,2024-10-05,2024-10-05,1,False,485.0,4.0
S-bb84b1,A-af0cd2,feature_15,2024-12,11,4653,2024-12-12,2024-12-12,0,False,423.0,1.0
S-bb84b1,A-af0cd2,feature_24,2023-07,12,5796,2023-07-27,2023-07-27,2,False,483.0,1.0
S-bb84b1,A-af0cd2,feature_25,2023-12,12,1164,2023-12-12,2023-12-12,0,False,97.0,1.0
S-bb84b1,A-af0cd2,feature_26,2023-10,8,2296,2023-10-19,2023-10-19,0,False,287.0,3.0
S-bb84b1,A-af0cd2,feature_3,2024-11,6,2034,2024-11-13,2024-11-13,0,False,339.0,4.0
S-bb84b1,A-af0cd2,feature_31,2023-11,13,5239,2023-11-28,2023-11-28,1,False,403.0,2.0
S-bb84b1,A-af0cd2,feature_6,2023-03,9,4032,2023-03-24,2023-03-24,0,False,448.0,4.0
S-bb84b1,A-af0cd2,feature_6,2023-08,12,5352,2023-08-28,2023-08-28,0,False,446.0,2.0
S-bb9299,A-7da956,feature_20,2024-07,12,1788,2024-07-18,2024-07-18,0,False,149.0,1.0
S-bb9299,A-7da956,feature_29,2024-11,9,2277,2024-11-07,2024-11-07,0,False,253.0,2.0
S-bb9299,A-7da956,feature_38,2023-12,16,1664,2023-12-20,2023-12-20,2,False,104.0,1.0
S-bb9299,A-7da956,feature_39,2023-04,22,308,2023-04-18,2023-04-18,0,False,14.0,1.0
S-bba658,A-e4bf56,feature_10,2024-04,19,5662,2024-04-28,2024-04-28,0,False,298.0,1.0
S-bba658,A-e4bf56,feature_16,2024-12,12,4152,2024-12-23,2024-12-23,0,False,346.0,1.0
S-bba658,A-e4bf56,feature_36,2024-03,7,2492,2024-03-27,2024-03-27,0,False,356.0,2.0
S-bba658,A-e4bf56,feature_38,2023-10,13,5226,2023-10-02,2023-10-02,0,False,402.0,1.0
S-bba658,A-e4bf56,feature_39,2024-08,12,3132,2024-08-11,2024-08-11,1,False,261.0,1.0
S-bba658,A-e4bf56,feature_7,2024-10,10,4440,2024-10-05,2024-10-05,0,False,444.0,1.0
S-bbafad,A-854864,feature_1,2023-12,15,3705,2023-12-12,2023-12-12,0,False,247.0,1.0
S-bbafad,A-854864,feature_29,2024-03,6,1278,2024-03-26,2024-03-26,0,False,213.0,3.0
S-bbafad,A-854864,feature_5,2024-03,14,7196,2024-03-25,2024-03-25,0,False,514.0,1.0
S-bbafad,A-854864,feature_7,2024-12,7,700,2024-12-15,2024-12-15,0,True,100.0,2.0
S-bbc0f7,A-b7724f,feature_1,2023-03,9,477,2023-03-27,2023-03-27,0,False,53.0,1.0
S-bbc0f7,A-b7724f,feature_15,2024-02,13,6149,2024-02-27,2024-02-27,0,False,473.0,1.0
S-bbc0f7,A-b7724f,feature_22,2023-05,16,3776,2023-05-20,2023-05-20,2,False,236.0,1.0
S-bbc0f7,A-b7724f,feature_4,2023-09,10,300,2023-09-05,2023-09-05,0,False,30.0,2.0
S-bbc0f7,A-b7724f,feature_5,2024-06,14,616,2024-06-04,2024-06-04,8,False,44.0,1.0
S-bbcf43,A-b44e3e,feature_31,2023-12,8,3544,2023-12-23,2023-12-23,2,False,443.0,2.0
S-bbcf43,A-b44e3e,feature_32,2024-09,16,2432,2024-09-26,2024-09-26,0,False,152.0,1.0
S-bbcf43,A-b44e3e,feature_6,2024-02,7,4067,2024-02-13,2024-02-13,0,False,581.0,2.0
S-bbd26a,A-df10db,feature_30,2024-07,9,4536,2024-07-25,2024-07-25,0,False,504.0,5.0
S-bbd26a,A-df10db,feature_32,2024-01,5,2960,2024-01-02,2024-01-02,1,False,592.0,3.0
S-bbd26a,A-df10db,feature_39,2023-08,10,4970,2023-08-12,2023-08-12,3,False,497.0,2.0
S-bbd26a,A-df10db,feature_6,2023-04,9,522,2023-04-03,2023-04-03,1,False,58.0,4.0
S-bbd8b5,A-54ecc2,feature_37,2023-05,17,952,2023-05-19,2023-05-19,0,False,56.0,1.0
S-bbd8b5,A-54ecc2,feature_39,2024-03,11,4147,2024-03-13,2024-03-13,0,False,377.0,2.0
S-bbd8b5,A-54ecc2,feature_5,2023-02,13,6084,2023-02-12,2023-02-12,0,False,468.0,1.0
S-bbd8b5,A-54ecc2,feature_7,2023-09,10,1560,2023-09-27,2023-09-27,0,False,156.0,3.0
S-bbdf5c,A-b7ef83,feature_26,2023-08,9,2052,2023-08-28,2023-08-28,0,False,228.0,3.0
S-bbdf5c,A-b7ef83,feature_30,2023-03,7,119,2023-03-13,2023-03-13,0,False,17.0,3.0
S-bbe998,A-08e34e,feature_18,2024-06,7,3535,2024-06-06,2024-06-06,0,False,505.0,2.0
S-bbe998,A-08e34e,feature_19,2024-10,12,900,2024-10-07,2024-10-07,4,False,75.0,2.0
S-bbe998,A-08e34e,feature_21,2023-11,7,49,2023-11-27,2023-11-27,0,False,7.0,1.0
S-bbe998,A-08e34e,feature_4,2023-12,10,1020,2023-12-27,2023-12-27,0,True,102.0,2.0
S-bbff6f,A-df10db,feature_1,2023-04,11,528,2023-04-22,2023-04-22,0,False,48.0,3.0
S-bbff6f,A-df10db,feature_1,2024-12,14,8036,2024-12-24,2024-12-24,0,False,574.0,1.0
S-bbff6f,A-df10db,feature_12,2023-05,13,4212,2023-05-22,2023-05-22,0,False,324.0,1.0
S-bbff6f,A-df10db,feature_31,2023-03,13,988,2023-03-02,2023-03-02,0,False,76.0,1.0
S-bbff6f,A-df10db,feature_32,2024-06,15,7875,2024-06-15,2024-06-15,0,False,525.0,1.0
S-bbff6f,A-df10db,feature_36,2024-07,5,555,2024-07-04,2024-07-04,0,True,111.0,6.0
S-bbff6f,A-df10db,feature_37,2023-11,14,6328,2023-11-30,2023-11-30,0,False,452.0,1.0
S-bbff6f,A-df10db,feature_6,2023-04,12,6828,2023-04-23,2023-04-23,0,False,569.0,2.0
S-bbff6f,A-df10db,feature_6,2023-07,14,1820,2023-07-26,2023-07-26,0,False,130.0,1.0
S-bbff6f,A-df10db,feature_8,2024-11,11,957,2024-11-19,2024-11-19,2,False,87.0,2.0
S-bc0806,A-d792a6,feature_13,2023-07,22,8052,2023-07-17,2023-07-17,0,False,366.0,1.0
S-bc0806,A-d792a6,feature_31,2023-03,14,4172,2023-03-02,2023-03-02,0,False,298.0,1.0
S-bc0806,A-d792a6,feature_5,2024-06,14,5446,2024-06-03,2024-06-03,0,False,389.0,2.0
S-bc0806,A-d792a6,feature_8,2024-03,13,7605,2024-03-08,2024-03-08,0,False,585.0,2.0
S-bc1457,A-69b156,feature_39,2023-02,18,702,2023-02-28,2023-02-28,0,False,39.0,1.0
S-bc2633,A-ba6516,feature_1,2024-12,14,7854,2024-12-05,2024-12-05,0,False,561.0,1.0
S-bc2633,A-ba6516,feature_12,2023-06,34,17000,2023-06-10,2023-06-10,0,False,500.0,1.0
S-bc2633,A-ba6516,feature_20,2024-01,8,1904,2024-01-23,2024-01-23,0,False,238.0,4.0
S-bc2633,A-ba6516,feature_20,2024-04,8,1376,2024-04-04,2024-04-04,0,False,172.0,1.0
S-bc2633,A-ba6516,feature_22,2024-12,11,5258,2024-12-19,2024-12-19,0,False,478.0,2.0
S-bc2633,A-ba6516,feature_24,2024-01,7,1568,2024-01-22,2024-01-22,0,False,224.0,5.0
S-bc2633,A-ba6516,feature_30,2023-04,10,2500,2023-04-26,2023-04-26,1,False,250.0,2.0
S-bc2633,A-ba6516,feature_40,2024-08,6,240,2024-08-25,2024-08-25,0,False,40.0,4.0
S-bc2633,A-ba6516,feature_9,2023-07,15,5025,2023-07-01,2023-07-01,0,False,335.0,1.0
S-bc2ca5,A-7988d1,feature_14,2023-10,10,2280,2023-10-04,2023-10-04,0,False,228.0,1.0
S-bc2ca5,A-7988d1,feature_16,2023-01,11,6204,2023-01-19,2023-01-19,1,False,564.0,2.0
S-bc2ca5,A-7988d1,feature_18,2023-04,18,3510,2023-04-22,2023-04-22,0,False,195.0,1.0
S-bc2ca5,A-7988d1,feature_32,2023-04,18,990,2023-04-16,2023-04-16,1,False,55.0,1.0
S-bc2ca5,A-7988d1,feature_37,2023-07,22,7656,2023-07-11,2023-07-11,0,False,348.0,1.0
S-bc4da7,A-02cd81,feature_1,2023-06,9,2565,2023-06-30,2023-06-30,0,False,285.0,2.0
S-bc4da7,A-02cd81,feature_10,2024-09,13,1924,2024-09-25,2024-09-25,2,False,148.0,1.0
S-bc4da7,A-02cd81,feature_12,2023-12,8,96,2023-12-01,2023-12-01,2,False,12.0,2.0
S-bc4da7,A-02cd81,feature_16,2024-09,9,3528,2024-09-29,2024-09-29,0,False,392.0,3.0
S-bc4da7,A-02cd81,feature_20,2023-07,12,5376,2023-07-03,2023-07-03,0,False,448.0,2.0
S-bc4da7,A-02cd81,feature_20,2024-08,10,2140,2024-08-04,2024-08-04,2,False,214.0,1.0
S-bc4da7,A-02cd81,feature_28,2024-03,8,4576,2024-03-24,2024-03-24,1,False,572.0,3.0
S-bc4da7,A-02cd81,feature_29,2023-09,8,3192,2023-09-02,2023-09-02,2,False,399.0,4.0
S-bc4da7,A-02cd81,feature_3,2024-08,5,1795,2024-08-02,2024-08-02,0,False,359.0,3.0
S-bc4da7,A-02cd81,feature_32,2024-08,9,3744,2024-08-04,2024-08-04,0,False,416.0,2.0
S-bc4da7,A-02cd81,feature_36,2023-09,13,1261,2023-09-17,2023-09-17,0,False,97.0,1.0
S-bc4da7,A-02cd81,feature_5,2023-09,12,4728,2023-09-20,2023-09-20,0,True,394.0,2.0
S-bc5755,A-ffdfd5,feature_13,2023-04,6,1740,2023-04-05,2023-04-05,0,False,290.0,2.0
S-bc5755,A-ffdfd5,feature_13,2024-12,8,2168,2024-12-12,2024-12-12,1,False,271.0,2.0
S-bc5755,A-ffdfd5,feature_15,2023-05,17,6103,2023-05-20,2023-05-20,1,False,359.0,1.0
S-bc5755,A-ffdfd5,feature_27,2023-10,14,294,2023-10-07,2023-10-07,0,False,21.0,1.0
S-bc5908,A-0354fe,feature_19,2024-01,10,3660,2024-01-26,2024-01-26,0,False,366.0,1.0
S-bc5908,A-0354fe,feature_24,2024-03,14,2996,2024-03-22,2024-03-22,5,False,214.0,2.0
S-bc5908,A-0354fe,feature_26,2024-06,8,2144,2024-06-17,2024-06-17,0,False,268.0,2.0
S-bc5908,A-0354fe,feature_31,2023-03,15,8085,2023-03-02,2023-03-02,0,False,539.0,2.0
S-bc5908,A-0354fe,feature_37,2023-06,9,1215,2023-06-06,2023-06-06,0,False,135.0,2.0
S-bc5908,A-0354fe,feature_4,2023-03,8,3768,2023-03-20,2023-03-20,4,True,471.0,4.0
S-bc5908,A-0354fe,feature_5,2023-12,28,12656,2023-12-25,2023-12-25,0,False,452.0,1.0
S-bc5908,A-0354fe,feature_6,2023-09,11,1650,2023-09-06,2023-09-06,0,False,150.0,1.0
S-bc66af,A-157070,feature_10,2023-09,11,385,2023-09-04,2023-09-04,0,False,35.0,1.0
S-bc66af,A-157070,feature_13,2023-02,18,5832,2023-02-05,2023-02-05,0,True,324.0,1.0
S-bc66af,A-157070,feature_15,2023-08,12,4128,2023-08-17,2023-08-17,0,False,344.0,2.0
S-bc66af,A-157070,feature_23,2024-05,11,5302,2024-05-31,2024-05-31,0,False,482.0,3.0
S-bc66af,A-157070,feature_28,2024-05,16,5056,2024-05-29,2024-05-29,0,False,316.0,1.0
S-bc66af,A-157070,feature_29,2023-07,9,4617,2023-07-14,2023-07-14,0,False,513.0,3.0
S-bc66af,A-157070,feature_35,2024-01,7,4081,2024-01-22,2024-01-22,0,False,583.0,2.0
S-bc736c,A-d49cc5,feature_13,2024-11,19,7163,2024-11-23,2024-11-23,0,False,377.0,1.0
S-bc736c,A-d49cc5,feature_23,2024-01,6,1572,2024-01-05,2024-01-05,0,True,262.0,2.0
S-bc736c,A-d49cc5,feature_36,2023-02,9,1080,2023-02-04,2023-02-04,0,False,120.0,2.0
S-bc736c,A-d49cc5,feature_39,2023-01,13,4953,2023-01-19,2023-01-19,0,False,381.0,2.0
S-bc736c,A-d49cc5,feature_5,2023-05,9,576,2023-05-05,2023-05-05,0,False,64.0,1.0
S-bc7cab,A-cc8c8f,feature_17,2024-11,9,297,2024-11-05,2024-11-05,1,False,33.0,2.0
S-bc7cab,A-cc8c8f,feature_28,2023-01,9,1116,2023-01-26,2023-01-26,1,False,124.0,1.0
S-bc7cab,A-cc8c8f,feature_32,2023-10,10,2900,2023-10-13,2023-10-13,0,False,290.0,1.0
S-bc7cab,A-cc8c8f,feature_38,2023-11,8,2336,2023-11-19,2023-11-19,0,False,292.0,2.0
S-bc7cab,A-cc8c8f,feature_5,2024-03,6,2934,2024-03-14,2024-03-14,0,False,489.0,3.0
S-bc7cab,A-cc8c8f,feature_7,2024-11,6,102,2024-11-21,2024-11-21,2,False,17.0,3.0
S-bcbe03,A-2789e3,feature_1,2024-10,7,945,2024-10-04,2024-10-04,0,False,135.0,6.0
S-bcbe03,A-2789e3,feature_14,2023-06,9,2178,2023-06-27,2023-06-27,2,False,242.0,3.0
S-bcbe03,A-2789e3,feature_20,2024-06,8,4320,2024-06-27,2024-06-27,1,True,540.0,1.0
S-bd02dd,A-eb7fac,feature_11,2023-11,10,5780,2023-11-05,2023-11-05,2,False,578.0,2.0
S-bd02dd,A-eb7fac,feature_11,2023-12,6,1272,2023-12-17,2023-12-17,2,False,212.0,2.0
S-bd02dd,A-eb7fac,feature_37,2023-04,13,5577,2023-04-12,2023-04-12,0,False,429.0,1.0
S-bd1912,A-0cc442,feature_19,2023-08,9,1062,2023-08-05,2023-08-05,0,False,118.0,2.0
S-bd1912,A-0cc442,feature_2,2023-02,7,1792,2023-02-28,2023-02-28,1,False,256.0,4.0
S-bd1912,A-0cc442,feature_36,2023-12,10,4750,2023-12-29,2023-12-29,0,False,475.0,1.0
S-bd1912,A-0cc442,feature_37,2024-05,15,495,2024-05-06,2024-05-06,0,False,33.0,4.0
S-bd1912,A-0cc442,feature_6,2023-03,8,3808,2023-03-21,2023-03-21,0,False,476.0,4.0
S-bd1912,A-0cc442,feature_8,2023-10,14,2688,2023-10-31,2023-10-31,0,False,192.0,1.0
S-bd1ee1,A-bd4708,feature_10,2023-01,12,2892,2023-01-23,2023-01-23,1,False,241.0,2.0
S-bd1ee1,A-bd4708,feature_14,2024-07,14,5936,2024-07-03,2024-07-03,0,False,424.0,1.0
S-bd1ee1,A-bd4708,feature_17,2023-10,15,5865,2023-10-05,2023-10-05,0,False,391.0,1.0
S-bd1ee1,A-bd4708,feature_2,2024-10,14,2212,2024-10-29,2024-10-29,0,False,158.0,1.0
S-bd1ee1,A-bd4708,feature_24,2024-06,9,5157,2024-06-05,2024-06-05,0,False,573.0,3.0
S-bd1ee1,A-bd4708,feature_25,2023-10,14,1232,2023-10-08,2023-10-08,0,False,88.0,2.0
S-bd1ee1,A-bd4708,feature_28,2023-06,11,5313,2023-06-14,2023-06-14,0,False,483.0,1.0
S-bd1ee1,A-bd4708,feature_3,2024-06,16,5520,2024-06-15,2024-06-15,0,False,345.0,1.0
S-bd1ee1,A-bd4708,feature_3,2024-11,12,1632,2024-11-20,2024-11-20,0,False,136.0,2.0
S-bd1ee1,A-bd4708,feature_5,2024-09,18,10278,2024-09-09,2024-09-09,0,True,571.0,1.0
S-bd2ab2,A-186a44,feature_32,2024-10,20,5140,2024-10-08,2024-10-08,0,False,257.0,1.0
S-bd3e24,A-ffc04f,feature_1,2024-08,11,5093,2024-08-08,2024-08-08,1,False,463.0,2.0
S-bd3e24,A-ffc04f,feature_29,2024-05,12,3132,2024-05-15,2024-05-15,0,False,261.0,2.0
S-bd3e24,A-ffc04f,feature_30,2024-08,7,665,2024-08-03,2024-08-03,0,False,95.0,5.0
S-bd3e24,A-ffc04f,feature_38,2024-08,9,3339,2024-08-16,2024-08-16,0,False,371.0,4.0
S-bd5207,A-7cfe77,feature_15,2024-09,15,2535,2024-09-22,2024-09-22,2,False,169.0,1.0
S-bd5207,A-7cfe77,feature_17,2024-04,7,3633,2024-04-02,2024-04-02,0,False,519.0,1.0
S-bd5207,A-7cfe77,feature_23,2023-07,10,3910,2023-07-13,2023-07-13,0,False,391.0,1.0
S-bd5207,A-7cfe77,feature_9,2023-04,13,4446,2023-04-19,2023-04-19,0,False,342.0,2.0
S-bd9394,A-039727,feature_10,2024-10,14,5516,2024-10-23,2024-10-23,0,False,394.0,1.0
S-bd9394,A-039727,feature_11,2024-04,6,3072,2024-04-23,2024-04-23,0,False,512.0,5.0
S-bd9394,A-039727,feature_13,2023-07,13,2730,2023-07-13,2023-07-13,1,True,210.0,1.0
S-bd9394,A-039727,feature_35,2023-01,13,715,2023-01-18,2023-01-18,1,False,55.0,2.0
S-bdac36,A-443f6f,feature_18,2024-01,6,1500,2024-01-20,2024-01-20,0,False,250.0,4.0
S-bdac36,A-443f6f,feature_20,2024-12,8,1760,2024-12-26,2024-12-26,0,False,220.0,4.0
S-bdac36,A-443f6f,feature_23,2023-12,15,6945,2023-12-05,2023-12-05,0,False,463.0,1.0
S-bdac36,A-443f6f,feature_25,2023-10,9,2862,2023-10-16,2023-10-16,0,False,318.0,1.0
S-bdac36,A-443f6f,feature_25,2023-12,12,3912,2023-12-22,2023-12-22,0,False,326.0,2.0
S-bdac36,A-443f6f,feature_28,2024-10,18,5382,2024-10-18,2024-10-18,0,True,299.0,1.0
S-bdac36,A-443f6f,feature_35,2024-04,10,500,2024-04-14,2024-04-14,2,False,50.0,1.0
S-bdac36,A-443f6f,feature_39,2024-08,11,3938,2024-08-31,2024-08-31,0,False,358.0,1.0
S-bdac36,A-443f6f,feature_6,2024-08,10,1750,2024-08-27,2024-08-27,0,False,175.0,2.0
S-bdac36,A-443f6f,feature_7,2023-09,11,110,2023-09-18,2023-09-18,0,False,10.0,1.0
S-bdc6b7,A-7f29a7,feature_2,2024-03,12,2496,2024-03-21,2024-03-21,0,False,208.0,1.0
S-bdc6b7,A-7f29a7,feature_24,2024-04,7,630,2024-04-28,2024-04-28,1,True,90.0,2.0
S-bdd2e4,A-ce66f8,feature_10,2024-11,7,1771,2024-11-27,2024-11-27,0,False,253.0,2.0
S-bdd2e4,A-ce66f8,feature_12,2023-06,10,1920,2023-06-12,2023-06-12,3,False,192.0,2.0
S-bdd2e4,A-ce66f8,feature_13,2023-02,11,4653,2023-02-10,2023-02-10,0,False,423.0,3.0
S-bdd2e4,A-ce66f8,feature_15,2024-09,4,112,2024-09-16,2024-09-16,0,False,28.0,1.0
S-bdd2e4,A-ce66f8,feature_17,2023-12,14,1484,2023-12-30,2023-12-30,1,False,106.0,1.0
S-bdd2e4,A-ce66f8,feature_39,2024-01,12,2388,2024-01-04,2024-01-04,3,False,199.0,2.0
S-bdd2e4,A-ce66f8,feature_4,2024-12,14,1764,2024-12-01,2024-12-01,0,False,126.0,1.0
S-bdd2e4,A-ce66f8,feature_40,2023-03,11,2046,2023-03-25,2023-03-25,2,False,186.0,1.0
S-bdd4c5,A-5a92e7,feature_11,2023-08,10,2600,2023-08-18,2023-08-18,0,False,260.0,3.0
S-bdd4c5,A-5a92e7,feature_12,2023-08,14,2506,2023-08-26,2023-08-26,0,False,179.0,1.0
S-bdd4c5,A-5a92e7,feature_21,2023-12,12,624,2023-12-03,2023-12-03,0,True,52.0,1.0
S-bdd4c5,A-5a92e7,feature_29,2023-07,12,192,2023-07-29,2023-07-29,3,False,16.0,3.0
S-bdd4c5,A-5a92e7,,2023-08,14,2506,2023-08-26,2023-08-26,0,False,179.0,1.0
S-bdd5df,A-a45270,feature_22,2023-10,7,2506,2023-10-22,2023-10-22,1,False,358.0,3.0
S-bdd5df,A-a45270,feature_33,2024-05,15,105,2024-05-27,2024-05-27,1,False,7.0,2.0
S-bdd5df,A-a45270,feature_36,2023-04,15,2970,2023-04-30,2023-04-30,0,True,198.0,1.0
S-bdd5df,A-a45270,feature_39,2024-02,10,840,2024-02-09,2024-02-09,0,False,84.0,2.0
S-bdd5df,A-a45270,feature_39,2024-08,11,3014,2024-08-26,2024-08-26,0,False,274.0,1.0
S-bdd5df,A-a45270,feature_8,2023-03,8,4032,2023-03-07,2023-03-07,2,False,504.0,3.0
S-bdd5df,A-a45270,feature_8,2024-02,10,2080,2024-02-02,2024-02-02,0,False,208.0,2.0
S-bdf4de,A-6e7827,feature_18,2024-11,10,1200,2024-11-17,2024-11-17,2,True,120.0,2.0
S-bdf4de,A-6e7827,feature_40,2023-02,10,4520,2023-02-11,2023-02-11,0,False,452.0,2.0
S-bdf4de,A-6e7827,feature_9,2024-02,11,847,2024-02-28,2024-02-28,1,False,77.0,2.0
S-bdf7c2,A-c42f1f,feature_10,2023-03,6,2880,2023-03-15,2023-03-15,0,False,480.0,1.0
S-bdf7c2,A-c42f1f,feature_10,2024-04,7,1120,2024-04-18,2024-04-18,0,False,160.0,1.0
S-bdf7c2,A-c42f1f,feature_20,2023-08,8,1064,2023-08-02,2023-08-02,1,True,133.0,2.0
S-bdf7c2,A-c42f1f,feature_24,2023-06,13,3471,2023-06-13,2023-06-13,0,False,267.0,3.0
S-bdf7c2,A-c42f1f,feature_25,2023-07,6,2484,2023-07-18,2023-07-18,0,False,414.0,2.0
S-bdf7c2,A-c42f1f,feature_39,2023-04,18,108,2023-04-05,2023-04-05,0,False,6.0,1.0
S-bdf8bf,A-cdf020,feature_11,2023-06,13,4615,2023-06-30,2023-06-30,1,False,355.0,1.0
S-bdf8bf,A-cdf020,feature_19,2024-09,11,6446,2024-09-04,2024-09-04,0,False,586.0,1.0
S-bdf8bf,A-cdf020,feature_3,2023-08,8,600,2023-08-10,2023-08-10,0,False,75.0,2.0
