account_id,account_name,signup_date,churn_date,total_mrr,total_arr,avg_mrr,max_mrr,lifetime_gross_mrr,total_churned_mrr,num_subscriptions_lifetime,num_active_subscriptions,num_churns,lifetime_days,total_usage_count,avg_monthly_active_features,ticket_count,tickets_90_days,avg_resolution_hours,avg_satisfaction,avg_priority_score,escalated_tickets,escalation_rate,tickets_per_active_subscription,usage_score,support_score,revenue_score,health_score,customer_segment,dirty_row_flag,dirty_row_reason,daily_usage_rate
A-6e08f3,Company_220,2023-02-27,10-02-2024,0.0,0.0,0.0,0.0,18190.0,18190.0,10.0,0.0,10.0,1025,519.0,2.3333333333333335,2.0,0.0,36.5,3.5,1.0,0.0,0.0,0.0,0.3278544822516008,0.35398230088495575,0.0,0.33569282784160726,SMB,False,,0.5063414634146342
A-6e7827,Company_372,2023-03-26,09-04-2024,0.0,0.0,0.0,0.0,8344.0,8344.0,9.0,0.0,9.0,998,478.0,2.0,2.0,1.0,51.0,3.5,1.5,0.0,0.0,0.0,0.3101237225494762,0.09734513274336287,0.0,0.24629014560764217,SMB,False,,0.4789579158316633
A-6f50ae,Company_466,2023-09-21,26-02-2024,0.0,0.0,0.0,0.0,30389.0,30389.0,15.0,0.0,15.0,819,830.0,3.375,5.0,3.0,31.0,4.5,2.0,0.0,0.0,0.0,0.6561933481913169,0.4513274336283186,0.0,0.5947335738224174,SMB,False,,1.0134310134310134
A-6f8ad2,Company_57,2024-07-09,,25046.0,300552.0,1669.7333333333333,6965.0,25928.0,882.0,17.0,15.0,2.0,527,1013.0,3.5,4.0,2.0,35.25,4.333333333333333,2.3333333333333335,0.0,0.0,0.26666666666666666,1.0,0.3761061946902655,0.8512012180408715,0.8128318584070796,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.922201138519924
A-700ade,Company_472,2024-10-31,,14580.0,174960.0,1822.5,9552.0,19387.0,4807.0,11.0,8.0,3.0,413,295.0,1.4736842105263157,4.0,1.0,30.25,4.666666666666667,1.0,0.0,0.0,0.5,0.46249772131556677,0.46460176991150437,0.49550881414341236,0.463128935894348,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7142857142857143
A-702032,Company_186,2023-10-03,14-06-2024,0.0,0.0,0.0,0.0,8540.0,8540.0,6.0,0.0,6.0,807,285.0,1.3888888888888888,4.0,0.0,26.0,3.0,2.0,0.0,0.0,0.0,0.22866987708167427,0.5398230088495575,0.0,0.32201581661203926,SMB,False,,0.35315985130111527
A-712426,Company_155,2024-11-10,23-12-2024,0.0,0.0,0.0,0.0,12961.0,12961.0,19.0,0.0,19.0,403,719.0,3.238095238095238,6.0,1.0,37.333333333333336,4.4,1.8,0.0,0.0,0.0,1.0,0.3392330383480826,0.0,0.8017699115044248,SMB,False,,1.784119106699752
A-712533,Company_498,2023-07-31,18-07-2024,0.0,0.0,0.0,0.0,19382.0,19382.0,12.0,0.0,12.0,871,596.0,2.5238095238095237,5.0,2.0,37.4,3.75,2.0,0.0,0.0,0.0,0.4430632590880699,0.3380530973451328,0.0,0.41156021056518877,SMB,False,,0.6842709529276694
A-712f1c,Company_331,2023-12-16,24-10-2024,0.0,0.0,0.0,0.0,44861.0,44861.0,13.0,0.0,13.0,733,676.0,2.8260869565217392,6.0,0.0,41.666666666666664,4.0,1.75,0.0,0.0,0.0,0.5971457618731956,0.2625368731563422,0.0,0.49676309525813955,SMB,False,,0.922237380627558
A-71615e,Company_167,2024-05-18,16-07-2024,0.0,0.0,0.0,0.0,43698.0,43698.0,14.0,0.0,14.0,579,659.0,2.590909090909091,1.0,0.0,49.0,0.0,2.0,0.0,0.0,0.0,0.7369609631878098,0.1327433628318584,0.0,0.5556956830810243,SMB,False,,1.1381692573402418
A-716841,Company_437,2024-05-06,13-11-2024,0.0,0.0,0.0,0.0,26234.0,26234.0,8.0,0.0,8.0,591,358.0,1.7,5.0,0.0,29.8,4.0,1.4,0.0,0.0,0.0,0.3922231098534045,0.4725663716814159,0.0,0.41632608840180785,SMB,False,,0.6057529610829103
A-726cfa,Company_82,2023-07-01,08-08-2024,0.0,0.0,0.0,0.0,34782.0,34782.0,19.0,0.0,19.0,901,1041.0,4.041666666666667,3.0,0.0,35.666666666666664,4.0,2.3333333333333335,0.0,0.0,0.0,0.748106746998121,0.368731563421829,0.0,0.6342941919252334,SMB,False,,1.1553829078801332
A-72799b,Company_394,2023-11-13,05-05-2024,0.0,0.0,0.0,0.0,17315.0,17315.0,10.0,0.0,10.0,766,585.0,2.75,2.0,0.0,33.5,4.5,2.0,1.0,0.5,0.0,0.49449821639353675,0.4070796460176991,0.0,0.4682726452807854,SMB,False,,0.7637075718015666
A-751bd4,Company_408,2024-07-12,22-09-2024,0.0,0.0,0.0,0.0,190.0,190.0,2.0,0.0,2.0,524,92.0,1.4285714285714286,6.0,2.0,23.166666666666668,4.25,2.3333333333333335,1.0,0.16666666666666666,0.0,0.11368264600275761,0.5899705014749262,0.0,0.2565690026444082,SMB,False,,0.17557251908396945
A-751c58,Company_393,2024-07-18,16-12-2024,0.0,0.0,0.0,0.0,21802.0,21802.0,12.0,0.0,12.0,518,611.0,2.1666666666666665,5.0,1.0,39.6,4.333333333333333,1.4,0.0,0.0,0.0,0.7637462370913818,0.29911504424778756,0.0,0.6243568792383034,SMB,False,,1.1795366795366795
A-756192,Company_390,2023-06-11,,21400.0,256800.0,2140.0,7761.0,21400.0,0.0,10.0,10.0,0.0,921,681.0,2.782608695652174,3.0,0.0,37.333333333333336,4.0,1.0,0.0,0.0,0.3,0.4787679994595671,0.3392330383480826,0.727290028989645,0.43690751112612175,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.739413680781759
A-7641d3,Company_429,2023-02-16,07-06-2024,0.0,0.0,0.0,0.0,12060.0,12060.0,11.0,0.0,11.0,1036,589.0,2.130434782608696,5.0,1.0,45.2,4.333333333333333,2.3333333333333335,2.0,0.4,0.0,0.3681231862903633,0.19999999999999996,0.0,0.3176862304032543,SMB,False,,0.5685328185328186
A-76fa4d,Company_226,2024-11-24,03-12-2024,0.0,0.0,0.0,0.0,61686.0,61686.0,8.0,0.0,8.0,389,384.0,2.0,5.0,1.0,33.4,4.5,2.25,0.0,0.0,0.0,0.6391742287384284,0.40884955752212393,0.0,0.570076827373537,SMB,False,,0.987146529562982
A-779e4e,Company_193,2023-01-02,,19986.0,239832.0,2498.25,11542.0,28081.0,8095.0,10.0,8.0,2.0,1081,437.0,2.4444444444444446,6.0,1.0,26.0,4.0,1.0,0.0,0.0,0.75,0.26175402951051224,0.5398230088495575,0.6792345102517311,0.3451747233122258,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.40425531914893614
A-781cc0,Company_499,2024-09-04,09-12-2024,0.0,0.0,0.0,0.0,18961.0,18961.0,17.0,0.0,17.0,470,924.0,3.5416666666666665,5.0,1.0,60.2,3.5,2.2,0.0,0.0,0.0,1.0,0.0,0.0,0.7,SMB,False,,1.9659574468085106
A-78f02b,Company_329,2024-11-17,09-12-2024,0.0,0.0,0.0,0.0,15081.0,15081.0,4.0,0.0,4.0,396,198.0,1.5833333333333333,4.0,1.0,45.75,4.0,1.75,0.0,0.0,0.0,0.32374840492089674,0.19026548672566368,0.0,0.2837035294623268,SMB,False,,0.5
A-7920cc,Company_412,2023-11-23,,52089.0,625068.0,3255.5625,13731.0,62835.0,10746.0,17.0,16.0,1.0,756,649.0,2.772727272727273,8.0,2.0,32.875,4.333333333333333,1.4285714285714286,0.0,0.0,0.5,0.5558537428403756,0.418141592920354,1.0,0.514540097864369,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.8584656084656085
A-794a0b,Company_168,2023-06-02,09-09-2024,0.0,0.0,0.0,0.0,10575.0,10575.0,8.0,0.0,8.0,930,363.0,1.9,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.2527326257769581,1.0,0.0,0.47691283804387063,SMB,False,,0.3903225806451613
A-7988d1,Company_90,2023-12-20,24-12-2024,0.0,0.0,0.0,0.0,13563.0,13563.0,12.0,0.0,12.0,729,509.0,2.3,3.0,1.0,35.333333333333336,4.333333333333333,1.0,0.0,0.0,0.0,0.4520931086549696,0.3746312684365781,0.0,0.4288545565894521,SMB,False,,0.6982167352537723
A-798a3f,Company_463,2023-10-19,19-07-2024,0.0,0.0,0.0,0.0,14152.0,14152.0,9.0,0.0,9.0,791,369.0,1.85,5.0,1.0,33.0,4.0,3.0,0.0,0.0,0.0,0.30205603392114005,0.415929203539823,0.0,0.3362179848067449,SMB,False,,0.4664981036662453
A-7a0d69,Company_187,2024-06-15,29-12-2024,0.0,0.0,0.0,0.0,10362.0,10362.0,11.0,0.0,11.0,551,658.0,2.608695652173913,2.0,0.0,29.0,5.0,3.0,0.0,0.0,0.0,0.7732357547656988,0.48672566371681414,0.0,0.6872827274510334,SMB,False,,1.1941923774954628
A-7c4956,Company_254,2023-05-06,,4508.0,54096.0,751.3333333333334,1194.0,4603.0,95.0,9.0,6.0,3.0,957,497.0,2.142857142857143,3.0,1.0,13.666666666666666,4.0,2.3333333333333335,0.0,0.0,0.5,0.3362653233974622,0.7581120943952803,0.1532067033030523,0.46281935469680757,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.5193312434691745
A-7c5768,Company_407,2024-03-02,,3389.0,40668.0,376.55555555555554,1178.0,3389.0,0.0,9.0,9.0,0.0,656,489.0,2.15,6.0,2.0,34.333333333333336,4.0,2.6666666666666665,0.0,0.0,0.6666666666666666,0.48266149392170277,0.39233038348082594,0.11517691160027602,0.45556216078943973,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.7454268292682927
A-7c6b6b,Company_223,2024-11-30,09-12-2024,0.0,0.0,0.0,0.0,4818.0,4818.0,7.0,0.0,7.0,383,345.0,1.8888888888888888,5.0,0.0,52.2,4.333333333333333,1.8,0.0,0.0,0.0,0.5832543065154536,0.07610619469026547,0.0,0.43110987296789716,SMB,False,,0.9007832898172323
A-7c83a1,Company_447,2024-05-06,19-05-2024,0.0,0.0,0.0,0.0,16731.0,16731.0,12.0,0.0,12.0,591,652.0,2.6818181818181817,4.0,0.0,42.0,4.0,2.0,0.0,0.0,0.0,0.7143281218559211,0.2566371681415929,0.0,0.5770208357416226,SMB,False,,1.1032148900169205
A-7cfe77,Company_367,2024-07-10,19-12-2024,0.0,0.0,0.0,0.0,14076.0,14076.0,6.0,0.0,6.0,526,223.0,1.4615384615384615,7.0,1.0,30.714285714285715,3.5,2.1666666666666665,0.0,0.0,0.0,0.27450910379224325,0.4563843236409608,0.0,0.32907166974685853,SMB,False,,0.42395437262357416
A-7d514c,Company_119,2024-02-03,,19100.0,229200.0,1910.0,6766.0,27657.0,8557.0,11.0,10.0,1.0,684,507.0,2.4,3.0,1.0,33.333333333333336,5.0,2.0,0.0,0.0,0.3,0.4799428108037855,0.41002949852507375,0.6491233436309448,0.45896881712017196,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.7412280701754386
A-7da956,Company_141,2024-06-02,,7930.0,95160.0,793.0,2985.0,10963.0,3033.0,12.0,10.0,2.0,564,584.0,2.380952380952381,3.0,0.0,32.666666666666664,5.0,1.5,0.0,0.0,0.3,0.6704576896234172,0.42182890855457233,0.2695051369106488,0.5958690553027637,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",1.0354609929078014
A-7dacce,Company_8,2024-09-10,27-12-2024,0.0,0.0,0.0,0.0,23057.0,23057.0,10.0,0.0,10.0,464,522.0,1.9565217391304348,5.0,0.0,31.2,3.75,3.0,0.0,0.0,0.0,0.7284339110720176,0.44778761061946903,0.0,0.644240020936253,SMB,False,,1.125
A-7df7a7,Company_125,2023-01-28,10-07-2024,0.0,0.0,0.0,0.0,29155.0,29155.0,15.0,0.0,15.0,1055,995.0,3.6666666666666665,4.0,0.0,33.5,4.25,3.0,1.0,0.25,0.0,0.6106723467228289,0.4070796460176991,0.0,0.5495945365112899,SMB,False,,0.943127962085308
A-7e0a10,Company_64,2023-11-18,26-09-2024,0.0,0.0,0.0,0.0,55046.0,55046.0,11.0,0.0,11.0,761,510.0,2.380952380952381,6.0,2.0,40.5,4.0,3.0,0.0,0.0,0.0,0.4339334730871415,0.2831858407079646,0.0,0.3887091833733884,SMB,False,,0.6701708278580815
A-7f29a7,Company_386,2024-09-18,09-10-2024,0.0,0.0,0.0,0.0,19639.0,19639.0,12.0,0.0,12.0,456,668.0,2.4782608695652173,1.0,0.0,24.0,4.0,0.0,0.0,0.0,0.0,0.9485260284524517,0.5752212389380531,0.0,0.8365345915981321,SMB,False,,1.4649122807017543
A-7f4db3,Company_441,2023-03-05,21-03-2023,0.0,0.0,0.0,0.0,26472.0,26472.0,16.0,0.0,16.0,1019,905.0,3.909090909090909,5.0,0.0,16.6,3.25,2.0,1.0,0.2,0.0,0.5750585013805918,0.7061946902654868,0.0,0.6143993580460603,SMB,False,,0.888125613346418
A-7f6b86,Company_299,2023-08-24,10-07-2024,0.0,0.0,0.0,0.0,19402.0,19402.0,9.0,0.0,9.0,847,459.0,2.0,8.0,2.0,41.375,3.6666666666666665,2.857142857142857,0.0,0.0,0.0,0.35088670096503327,0.2676991150442478,0.0,0.3259304251887976,SMB,False,,0.5419126328217237
A-7f8241,Company_42,2023-03-14,,39516.0,474192.0,2634.4,7164.0,39516.0,0.0,15.0,15.0,0.0,1010,810.0,3.4545454545454546,1.0,0.0,36.0,3.0,2.0,0.0,0.0,0.06666666666666667,0.5192796197741116,0.36283185840707965,1.0,0.472345291364002,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.801980198019802
A-80eeb6,Company_402,2023-05-09,09-02-2024,0.0,0.0,0.0,0.0,68489.0,68489.0,16.0,0.0,16.0,954,787.0,3.1739130434782608,4.0,0.0,40.25,3.6666666666666665,2.3333333333333335,1.0,0.25,0.0,0.5341509322279785,0.28761061946902655,0.0,0.4601888384002929,SMB,False,,0.8249475890985325
A-812c5b,Company_395,2024-02-25,11-05-2024,0.0,0.0,0.0,0.0,29884.0,29884.0,13.0,0.0,13.0,662,890.0,3.5416666666666665,4.0,0.0,27.0,4.0,2.5,0.0,0.0,0.0,0.870501753412683,0.5221238938053097,0.0,0.7659883955304709,SMB,False,,1.3444108761329305
A-8145a0,Company_33,2023-04-25,12-07-2023,0.0,0.0,0.0,0.0,17260.0,17260.0,12.0,0.0,12.0,968,732.0,2.6666666666666665,6.0,1.0,23.666666666666668,4.0,2.0,0.0,0.0,0.0,0.4896360173597033,0.5811209439528023,0.0,0.5170814953376329,SMB,False,,0.756198347107438
A-81edc3,Company_236,2023-10-30,16-12-2024,0.0,0.0,0.0,0.0,17980.0,17980.0,13.0,0.0,13.0,780,849.0,3.0869565217391304,3.0,0.0,52.666666666666664,4.0,3.0,0.0,0.0,0.0,0.7047753737893366,0.06784660766961659,0.0,0.5136967439534206,SMB,False,,1.0884615384615384
A-82861f,Company_350,2024-04-25,17-05-2024,0.0,0.0,0.0,0.0,43633.0,43633.0,10.0,0.0,10.0,602,480.0,2.2857142857142856,5.0,1.0,24.4,3.2,1.6666666666666667,0.0,0.0,0.0,0.5162765261197024,0.5681415929203539,0.0,0.5318360461598979,SMB,False,,0.7973421926910299
A-82d8a6,Company_444,2024-11-28,29-12-2024,0.0,0.0,0.0,0.0,31171.0,31171.0,20.0,0.0,20.0,385,697.0,2.9130434782608696,6.0,2.0,44.0,3.6666666666666665,2.5,0.0,0.0,0.0,1.0,0.22123893805309736,0.0,0.7663716814159292,SMB,False,,1.8103896103896104
A-832ec2,Company_19,2023-11-19,15-09-2024,0.0,0.0,0.0,0.0,9527.0,9527.0,9.0,0.0,9.0,760,550.0,2.1818181818181817,3.0,0.0,26.0,4.0,2.3333333333333335,1.0,0.3333333333333333,0.0,0.46858321764866634,0.5398230088495575,0.0,0.4899551550089337,SMB,False,,0.7236842105263158
A-84ebe4,Company_68,2023-03-12,20-01-2024,0.0,0.0,0.0,0.0,27994.0,27994.0,11.0,0.0,11.0,1012,406.0,2.0,5.0,3.0,30.6,4.0,1.6,0.0,0.0,0.0,0.2597665067151859,0.4584070796460177,0.0,0.31935867859443545,SMB,False,,0.40118577075098816
A-854864,Company_38,2024-12-07,24-12-2024,0.0,0.0,0.0,0.0,15739.0,15739.0,7.0,0.0,7.0,376,248.0,1.6,5.0,0.0,44.2,4.8,2.2,0.0,0.0,0.0,0.42707236393820414,0.21769911504424777,0.0,0.3642603892700172,SMB,False,,0.6595744680851063
A-855a48,Company_389,2023-12-22,01-08-2024,0.0,0.0,0.0,0.0,30642.0,30642.0,9.0,0.0,9.0,727,460.0,2.3157894736842106,5.0,0.0,39.6,3.6666666666666665,2.5,0.0,0.0,0.0,0.4096953679879298,0.29911504424778756,0.0,0.37652127086588716,SMB,False,,0.6327372764786795
A-856b1e,Company_161,2023-10-31,,7791.0,93492.0,1113.0,1764.0,7791.0,0.0,7.0,7.0,0.0,779,230.0,1.4375,5.0,0.0,36.0,0.0,1.0,1.0,0.2,0.7142857142857143,0.19117364090322528,0.36283185840707965,0.2647811502737535,0.2426711061543816,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.2952503209242619
A-86902e,Company_169,2023-05-02,07-12-2024,0.0,0.0,0.0,0.0,36041.0,36041.0,10.0,0.0,10.0,961,667.0,2.8181818181818183,10.0,0.0,40.2,3.5,2.0,0.0,0.0,0.0,0.44940725511391905,0.2884955752212389,0.0,0.401133751146115,SMB,False,,0.6940686784599376
A-86cdb4,Company_250,2024-09-22,,3006.0,36072.0,429.42857142857144,988.0,3551.0,545.0,9.0,7.0,2.0,452,518.0,2.0869565217391304,5.0,2.0,26.4,4.333333333333333,2.6666666666666665,0.0,0.0,0.7142857142857143,0.7420428041992234,0.5327433628318584,0.10216045921228378,0.6792529717890139,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",1.1460176991150441
A-86fc1d,Company_328,2024-07-26,12-08-2024,0.0,0.0,0.0,0.0,23497.0,23497.0,11.0,0.0,11.0,510,397.0,1.7619047619047619,7.0,2.0,30.857142857142858,4.0,3.0,0.0,0.0,0.0,0.5040318304062588,0.4538558786346397,0.0,0.488979044874773,SMB,False,,0.7784313725490196
A-87aa7b,Company_433,2024-05-16,26-12-2024,0.0,0.0,0.0,0.0,24057.0,24057.0,17.0,0.0,17.0,581,779.0,2.9583333333333335,3.0,1.0,27.333333333333332,0.0,2.5,1.0,0.3333333333333333,0.0,0.8681583732646421,0.5162241887905605,0.0,0.7625781179224176,SMB,False,,1.3407917383820998
A-883b7d,Company_313,2024-03-28,,33490.0,401880.0,2790.8333333333335,9950.0,35499.0,2009.0,13.0,12.0,1.0,630,665.0,2.6666666666666665,7.0,2.0,25.571428571428573,3.6,1.6666666666666667,1.0,0.14285714285714285,0.5833333333333334,0.6834688548330042,0.5474083438685209,1.0,0.6426507015436591,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.0555555555555556
A-88c6ca,Company_179,2024-10-25,,7444.0,89328.0,930.5,2401.0,7444.0,0.0,8.0,8.0,0.0,419,516.0,2.15,1.0,0.0,56.0,0.0,0.0,0.0,0.0,0.125,0.797394639327841,0.008849557522123908,0.25298817643920174,0.5608311147861259,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",1.2315035799522673
A-89ee83,Company_312,2024-10-04,,20140.0,241680.0,2237.777777777778,7960.0,24907.0,4767.0,11.0,9.0,2.0,440,619.0,2.4545454545454546,5.0,1.0,21.8,4.0,1.6666666666666667,1.0,0.2,0.5555555555555556,0.9109102847547048,0.6141592920353982,0.6844682796192266,0.8218849869389128,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.4068181818181817
A-8adedc,Company_300,2024-02-11,,17403.0,208836.0,1243.0714285714287,3871.0,31930.0,14527.0,16.0,14.0,2.0,676,639.0,2.6818181818181817,4.0,0.0,49.25,4.0,1.75,0.0,0.0,0.2857142857142857,0.612056895693648,0.12831858407079644,0.5914499240423734,0.46693540220679247,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.9452662721893491
A-8ae05d,Company_147,2024-04-06,30-08-2024,0.0,0.0,0.0,0.0,27864.0,27864.0,8.0,0.0,8.0,621,218.0,1.3333333333333333,2.0,0.0,47.0,4.0,3.0,0.0,0.0,0.0,0.22730161762562154,0.16814159292035402,0.0,0.20955361021404126,SMB,False,,0.35104669887278583
A-8ae3fc,Company_495,2024-06-28,10-08-2024,0.0,0.0,0.0,0.0,4447.0,4447.0,8.0,0.0,8.0,538,415.0,2.0555555555555554,4.0,0.0,39.5,3.5,3.0,0.0,0.0,0.0,0.4994631525731306,0.3008849557522124,0.0,0.43988969352685514,SMB,False,,0.7713754646840149
A-8b0451,Company_245,2024-09-16,29-12-2024,0.0,0.0,0.0,0.0,31709.0,31709.0,10.0,0.0,10.0,458,668.0,2.6363636363636362,7.0,2.0,26.571428571428573,3.5,2.3333333333333335,0.0,0.0,0.0,0.9443839933937075,0.5297092288242731,0.0,0.819981564022877,SMB,False,,1.4585152838427948
A-8b25f2,Company_96,2024-02-17,,12965.0,155580.0,1178.6363636363637,5572.0,14048.0,1083.0,13.0,11.0,2.0,670,578.0,2.4761904761904763,2.0,0.0,35.5,4.0,1.5,0.0,0.0,0.18181818181818182,0.5585868001321741,0.37168141592920356,0.4406222068154555,0.5025151848712829,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.8626865671641791
A-8bde0c,Company_287,2024-11-04,30-12-2024,0.0,0.0,0.0,0.0,34786.0,34786.0,19.0,0.0,19.0,409,821.0,3.0833333333333335,4.0,1.0,33.0,4.0,2.5,0.0,0.0,0.0,1.0,0.415929203539823,0.0,0.8247787610619468,SMB,False,,2.0073349633251834
A-8e47ca,Company_191,2024-02-15,31-12-2024,0.0,0.0,0.0,0.0,38070.0,38070.0,11.0,0.0,11.0,672,486.0,2.4210526315789473,6.0,0.0,29.5,4.0,2.6666666666666665,1.0,0.16666666666666666,0.0,0.4682789428320113,0.47787610619469023,0.0,0.4711580918408149,SMB,False,,0.7232142857142857
A-8ed5dd,Company_222,2023-06-29,02-11-2024,0.0,0.0,0.0,0.0,11956.0,11956.0,12.0,0.0,12.0,903,599.0,2.4545454545454546,6.0,1.0,29.0,3.75,2.2,0.0,0.0,0.0,0.4295133877023636,0.48672566371681414,0.0,0.4466770705066987,SMB,False,,0.6633444075304541
A-902ef7,Company_270,2024-09-03,26-09-2024,0.0,0.0,0.0,0.0,45899.0,45899.0,9.0,0.0,9.0,471,443.0,2.4375,3.0,0.0,52.333333333333336,4.0,0.0,0.0,0.0,0.0,0.6090044304881411,0.07374631268436571,0.0,0.44842699514700846,SMB,False,,0.940552016985138
A-9077b0,Company_41,2024-08-25,,779.0,9348.0,155.8,398.0,3565.0,2786.0,7.0,5.0,2.0,480,540.0,2.142857142857143,3.0,0.0,40.333333333333336,4.333333333333333,3.0,0.0,0.0,0.6,0.7284339110720176,0.28613569321533916,0.02647471647583801,0.5957444457150141,SMB,True,"[""native_churn_flag_true_but_no_event""]",1.125
A-90a8c8,Company_249,2024-08-24,29-08-2024,0.0,0.0,0.0,0.0,32086.0,32086.0,8.0,0.0,8.0,481,440.0,2.0,4.0,0.0,45.0,3.25,1.5,0.0,0.0,0.0,0.5923047740756531,0.20353982300884954,0.0,0.475675288755612,SMB,False,,0.9147609147609148
A-9123ac,Company_219,2023-06-20,23-10-2024,0.0,0.0,0.0,0.0,18333.0,18333.0,8.0,0.0,8.0,912,408.0,1.894736842105263,6.0,2.0,38.833333333333336,4.2,2.0,0.0,0.0,0.0,0.28966962545553915,0.3126843657817109,0.0,0.2965740475533907,SMB,False,,0.4473684210526316
A-9174e0,Company_73,2024-12-04,,46613.0,559356.0,3107.5333333333333,7363.0,53976.0,7363.0,16.0,15.0,1.0,379,748.0,2.9130434782608696,2.0,1.0,39.0,5.0,1.0,0.0,0.0,0.13333333333333333,1.0,0.3097345132743363,1.0,0.7929203539823009,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.9736147757255937
A-91e948,Company_88,2023-01-29,,21894.0,262728.0,3127.714285714286,8159.0,21894.0,0.0,7.0,7.0,0.0,1054,418.0,1.8181818181818181,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.25678715988033174,1.0,0.7440788735840789,0.4797510119162322,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.396584440227704
A-9208f0,Company_79,2023-05-11,09-11-2024,0.0,0.0,0.0,0.0,3511.0,3511.0,8.0,0.0,8.0,952,599.0,2.0833333333333335,9.0,2.0,44.111111111111114,3.3333333333333335,1.25,1.0,0.1111111111111111,0.0,0.40740608098238895,0.21927236971484754,0.0,0.3509659676021265,SMB,False,,0.6292016806722689
A-922109,Company_243,2024-01-26,17-12-2024,0.0,0.0,0.0,0.0,14118.0,14118.0,13.0,0.0,13.0,692,881.0,3.217391304347826,3.0,0.0,25.333333333333332,3.0,2.3333333333333335,0.0,0.0,0.0,0.8243420368072544,0.551622418879056,0.0,0.7425261514287949,SMB,False,,1.273121387283237
A-9289f6,Company_104,2023-05-31,24-08-2023,0.0,0.0,0.0,0.0,13096.0,13096.0,12.0,0.0,12.0,932,703.0,3.090909090909091,6.0,2.0,37.5,4.333333333333333,2.1666666666666665,0.0,0.0,0.0,0.48840156364676046,0.33628318584070793,0.0,0.44276605030494465,SMB,False,,0.7542918454935622
A-92a333,Company_116,2023-03-24,,10659.0,127908.0,1776.5,6567.0,10659.0,0.0,6.0,6.0,0.0,1000,393.0,2.4,4.0,0.0,23.25,0.0,1.75,1.0,0.25,0.6666666666666666,0.2544662462678248,0.588495575221239,0.36225160836451525,0.35467504495384905,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",0.393
A-92a3af,Company_259,2024-07-07,,34538.0,414456.0,3139.818181818182,6965.0,34538.0,0.0,11.0,11.0,0.0,529,779.0,2.8260869565217392,4.0,0.0,57.5,4.0,2.25,1.0,0.25,0.36363636363636365,0.9534971925647583,0.0,1.0,0.6674480347953308,Enterprise,True,"[""native_churn_flag_true_but_no_event""]",1.4725897920604916
A-940b8b,Company_398,2024-03-19,,9640.0,115680.0,1205.0,6368.0,9640.0,0.0,8.0,8.0,0.0,639,373.0,1.8421052631578947,4.0,2.0,42.75,4.0,2.3333333333333335,0.0,0.0,0.5,0.37795979666821433,0.24336283185840712,0.32762036819907375,0.3375807072252721,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.5837245696400626
A-94c3cd,Company_351,2023-09-20,,9036.0,108432.0,1290.857142857143,6368.0,9036.0,0.0,7.0,7.0,0.0,820,351.0,1.5,4.0,0.0,44.75,3.5,2.3333333333333335,1.0,0.25,0.5714285714285714,0.27716021982252376,0.2079646017699115,0.3070931169135716,0.2564015344067401,Mid-Market,True,"[""native_churn_flag_true_but_no_event""]",0.42804878048780487
A-94d3da,Company_61,2023-05-03,12-04-2024,0.0,0.0,0.0,0.0,22673.0,22673.0,12.0,0.0,12.0,960,510.0,2.238095238095238,6.0,2.0,26.833333333333332,3.5,1.6666666666666667,0.0,0.0,0.0,0.34398268022845274,0.5250737463126844,0.0,0.3983100000537222,SMB,False,,0.53125
A-94f8c9,Company_51,2024-03-29,02-05-2024,0.0,0.0,0.0,0.0,41740.0,41740.0,18.0,0.0,18.0,629,799.0,3.260869565217391,3.0,0.0,47.333333333333336,5.0,1.0,0.0,0.0,0.0,0.8224959476368727,0.16224188790560468,0.0,0.6244197297174923,SMB,False,,1.2702702702702702
A-956988,Company_14,2024-11-30,30-12-2024,0.0,0.0,0.0,0.0,40352.0,40352.0,14.0,0.0,14.0,383,710.0,3.1363636363636362,2.0,1.0,50.5,3.0,1.0,0.0,0.0,0.0,1.0,0.10619469026548678,0.0,0.731858407079646,SMB,False,,1.8537859007832898
